PF0019V,RN100218494,GULF SOUTH PIPELINE COMPANY LP,GOODRICH COMPRESSOR STATION,2015,POLK,10,4922,NATURAL GAS TRANSMISSION,0.73,0.31,0,0.01,0.01,0,4.7017
PF0030K,RN102306701,KINDER MORGAN TEXAS PIPELINE LLC,GOODRICH COMPRESSOR STATION 555,2015,POLK,10,4922,NATURAL GAS TRANSMISSION,21.8831,83.848,0,1.7259,1.7259,0.888,3.015
PF0049M,RN100228998,ENTERPRISE PRODUCTS OPERATING LLC,INDIAN SPRINGS GAS TREATMENT,2015,POLK,10,1321,NATURAL GAS LIQUIDS,230.911,174.641,0,7.276,7.276,6.327,56.459
PG0005V,RN101701654,ASARCO LLC,AMARILLO COPPER REFINERY,2015,POTTER,1,3331,PRIMARY COPPER,698.2,33.77,0.3374,18.7453,2.79,0.9404,9.25
PG0024R,RN100212943,TYSON FRESH MEATS INC,TYSON FRESH MEATS,2015,POTTER,1,2011,MEAT PACKING PLANTS,74.133,47.8417,0,13.9912,8.863,6.4365,20.4154
PG0035M,RN100226943,PIONEER NATURAL RESOURCES USA  INC,FAIN GAS PLANT,2015,POTTER,1,1321,NATURAL GAS LIQUIDS,152.8698,347.5673,0,52.0922,52.0922,71.14,73.9654
PG0040T,RN100224641,SOUTHWESTERN PUBLIC SERVICE COMPANY,NICHOLS STATION POWER PLANT,2015,POTTER,1,4911,ELECTRIC SERVICES,59.2043,293.8277,0.0012,19.6628,18.6535,1.4101,13.5796
PG0041R,RN100224849,SOUTHWESTERN PUBLIC SERVICE COMPANY,HARRINGTON STATION POWER PLANT,2015,POTTER,1,4911,ELECTRIC SERVICES,3175.0014,4597.2774,0.0654,770.8758,115.5411,15107.4739,103.6589
PG0044L,RN100219187,SAVAGE-HARRINGTON ENERGY SERVICES,HARRINGTON STATION,2015,POTTER,1,1241,COAL MINING SERVICES,0,0,0,8.69,6.12,0,0
PG0058A,RN100229673,PIONEER NATURAL RESOURCES USA INC,PFC 21,2015,POTTER,1,4922,NATURAL GAS TRANSMISSION,53.4541,36.4637,0,0.847,0.847,0,20.5499
PG0094T,RN100229376,PIONEER NATURAL RESOURCES USA INC,PFC 20 PANHANDLE FIELD,2015,POTTER,1,4922,NATURAL GAS TRANSMISSION,40.086,22.27,0,1.012,1.012,0,20.1257
RB0010D,RN100222140,OWENS CORNING COMPOSITE MATERIALS LLC,AMARILLO FACILITY,2015,RANDALL,1,3229,PRESSED AND BLOWN GLASS & NEC,43.8175,77.75,0.0049,66.6216,0,100.295,153.3716
RB0021V,RN100211341,EL PASO NATURAL GAS COMPANY LLC,AMARILLO COMPRESSOR STATION,2015,RANDALL,1,4922,NATURAL GAS TRANSMISSION,1.0007,17.2935,0,0.1989,0.1989,0.0026,0.9112
RB0022T,RN100223213,ONEOK WESTEX TRANSMISSION LLC,MCSPADDEN,2015,RANDALL,1,4922,NATURAL GAS TRANSMISSION,0.3032,1.3848,0,0.0205,0.0205,0.0001,6.9842
RB0091A,RN100216340,POWER PIPE AND TANK LLC,MUR TEX CO,2015,RANDALL,1,3089,PLASTICS PRODUCTS & NEC,0,0,0,0,0,0,8.0061
RBA001A,RN105915011,UNITED FIBERGLASS INC,UNITED FIBERGLASS,2015,RANDALL,1,3089,PLASTICS PRODUCTS & NEC,0,0,0,0,0,0,5.5399
RC0001Q,RN100217686,DAVIS GAS PROCESSING INC,BIG LAKE PLANT,2015,REAGAN,8,1321,NATURAL GAS LIQUIDS,46.4034,41.3521,0,2.0869,2.0869,2.449,28.0535
RC0004K,RN100215714,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,MIDKIFF GAS PLANT,2015,REAGAN,8,1321,NATURAL GAS LIQUIDS,45.0124,253.0691,0,19.3618,12.2286,4.7537,91.7357
RC0018W,RN100213701,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,BOYD COMPRESSOR STATION,2015,REAGAN,8,1321,NATURAL GAS LIQUIDS,20.4349,138.8838,0,4.4992,4.4992,0.2667,78.2185
RF0006T,RN100228899,DELAWARE BASIN MIDSTREAM LLC,RAMSEY GAS PROCESSING PLANT,2015,REEVES,7,1311,CRUDE PETROLEUM & NATURAL GAS,66.8005,149.5904,0,11.0141,9.7832,72.271,167.5117
RF0009N,RN102522539,ENTERPRISE  PRODUCTS  OPERATING  LLC,WAHA FIELD PLANT,2015,REEVES,7,4922,NATURAL GAS TRANSMISSION,145.604,193.054,0,6.726,6.726,17.9262,6.622
RF0047F,RN101968550,DELAWARE BASIN MIDSTREAM LLC,STATE LINE COMPRESSOR STATION,2015,REEVES,7,1311,CRUDE PETROLEUM & NATURAL GAS,36.232,140.626,0,4.473,4.473,0.475,47.815
RFA004D,RN106173644,ETC FIELD SERVICES LLC,RED BLUFF GAS PROCESSING PLANT,2015,REEVES,7,4922,NATURAL GAS TRANSMISSION,29.2398,69.7449,0,2.7603,2.7603,0.1617,26.2706
RFA007G,RN106383110,RESOLUTE NATURAL RESOURCES COMPANY LLC,MUSTANG COMPRESSOR STATION,2015,REEVES,7,1311,CRUDE PETROLEUM & NATURAL GAS,83.8939,80.7332,0,2.4382,2.1718,0.1519,19.8804
RG0032H,RN100542356,BOARDWALK FIELD SERVICES LLC,REFUGIO COMPRESSOR STATION,2015,REFUGIO,14,4922,NATURAL GAS TRANSMISSION,0,0.01,0,0,0,0,3.1548
RG0037U,RN100229038,KINDER MORGAN TEJAS PIPELINE LLC,COMPRESSOR STATION 2,2015,REFUGIO,14,4922,NATURAL GAS TRANSMISSION,8.2815,31.1273,0,0.6587,0.6587,0.3283,2.0551
RG0058M,RN100216902,DOLPHIN PETROLEUM LP,M E OCONNOR FACILITY,2015,REFUGIO,14,1311,CRUDE PETROLEUM & NATURAL GAS,18.29,33.53,0,0.07,0.07,0.01,3.62
RGA003C,RN106131113,SOUTHCROSS PROCESSING LLC,WOODSBORO PROCESSING PLANT,2015,REFUGIO,14,1321,NATURAL GAS LIQUIDS,33.744,69.1829,0,8.4113,8.4113,0.5338,24.8763
RH0004B,RN102546785,ETC FIELD SERVICES LLC,RED DEER GAS PLANT,2015,ROBERTS,1,4922,NATURAL GAS TRANSMISSION,70.0301,111.9161,0,3.2282,3.2282,0,29.7352
RH0018N,RN100209501,NORTHERN NATURAL GAS CO,PAMPA COMPRESSOR STATION,2015,ROBERTS,1,4922,NATURAL GAS TRANSMISSION,0.0793,0.2645,0,0.0054,0.0054,0.0027,0.0364
RH0021B,RN102610177,ENBRIDGE PIPELINES TEXAS GATHERING LP,CENTRAL COMPRESSOR STATION,2015,ROBERTS,1,1311,CRUDE PETROLEUM & NATURAL GAS,15.4313,7.8343,0,1.0317,1.0317,0.0313,3.6185
RI0014K,RN101627792,MOTIVA ENTERPRISES LLC,HEARNE TERMINAL,2015,ROBERTSON,9,5171,PETROLEUM BULK STATIONS & TERMINALS,1.8293,0.9097,0,0.0491,0.0491,0,9.3841
RI0017E,RN100216191,OAK GROVE MANAGEMENT COMPANY LLC,OAK GROVE STEAM ELECTRIC STATION,2015,ROBERTSON,9,4911,ELECTRIC SERVICES,10947.1538,4342.1864,0.0356,698.7257,697.2494,4602.6819,48.2692
RI0022L,RN102039575,GATX RAIL CORPORATION,HEARNE MAINTENANCE FACILITY,2015,ROBERTSON,9,4789,TRANSPORTATION SERVICES & NEC,3.2797,2.3107,0,0.1998,0.1992,0.0127,26.3516
RI0035C,RN100226570,MAJOR OAK POWER LLC,TWIN OAKS,2015,ROBERTSON,9,4911,ELECTRIC SERVICES,134.307,1489.7703,0.0122,502.1501,436.2796,4493.9064,2.3406
RI0165L,RN100929645,TREND GATHERING & TREATING LP,BOA GAS TREATING PLANT,2015,ROBERTSON,9,1311,CRUDE PETROLEUM & NATURAL GAS,0,0,0,0,0,0,0
RIA001A,RN104898978,ENBRIDGE G & P EAST TEXAS LP,MARQUEZ PLANT,2015,ROBERTSON,9,1321,NATURAL GAS LIQUIDS,24.7568,15.2323,0,0.736,0.42,0.0219,9.9459
RJ0014E,RN102081007,WHITMORE MANUFACTURING COMPANY,WHITMORES LUBRICANT COMPOUNDING FACILITY,2015,ROCKWALL,4,2992,LUBRICATING OILS AND GREASES,0.9288,1.1057,0,0.1068,0.1068,0.0067,23.1887
RJA002B,RN106534175,BIMBO BAKERIES USA INC,ROCKWALL PLANT,2015,ROCKWALL,4,2051,BREAD & CAKE AND RELATED PRODUCTS,3.1302,4.5751,0,0.9054,0.9054,0.0224,11.0582
RL0007C,RN100210681,BASA RESOURCES INC,EAST TEXAS COMPERSSOR STATION,2015,RUSK,5,1311,CRUDE PETROLEUM & NATURAL GAS,30.2696,17.9828,0,0.158,0.158,0,4.9377
RL0008A,RN100217041,MANSFIELD PLUMBING PRODUCTS LLC,MANSFIELD PLUMBING PRODUCTS,2015,RUSK,5,5047,MEDICINAL AND HOSPITAL EQUIPMENT,0,0,0,0.9376,0.1416,0,8.4975
RL0010N,RN100640978,BORAL BRICKS OF TEXAS LP,HENDERSON PLNT 1,2015,RUSK,5,3251,BRICK AND STRUCTURAL CLAY TILE,84.19,28.21,0.0095,22.884,21.402,231.67,2.87
RL0012J,RN102324191,WEST FRASER WOOD PRODUCTS,HENDERSON LUMBER MILL,2015,RUSK,5,2421,SAWMILLS & PLANING MILLS GENERAL,34.2061,32.2611,0.0034,47.781,44.0898,3.9945,214.2939
RL0020K,RN102583093,LUMINANT GENERATION COMPANY LLC,MARTIN LAKE ELECTRICAL STATION,2015,RUSK,5,4911,ELECTRIC SERVICES,19887.5583,9582.7311,0.0502,1432.5265,824.584,22930.1394,178.646
RL0071Q,RN102536091,FIBERGLASS SPECIALTIES INC,FIBERGLASS SPECIALTIES HENDERSON,2015,RUSK,5,3089,PLASTICS PRODUCTS & NEC,0,0,0,0.41,0.41,0,10.6
RL0076G,RN100223841,KINDER MORGAN TEJAS PIPELINE LLC,STATION 10,2015,RUSK,5,4922,NATURAL GAS TRANSMISSION,3.5298,25.8252,0,0.4145,0.4145,0,0.97
RL0091K,RN101948636,ENBRIDGE G & P EAST TEXAS LP,HINKLE COMPRESSOR STATION,2015,RUSK,5,1311,CRUDE PETROLEUM & NATURAL GAS,0.1254,0.1493,0,0.0115,0.0115,0.0008,6.4403
RL0171L,RN101514214,TENASKA GATEWAY PARTNERS LTD,ELECTRIC POWER GENERATION,2015,RUSK,5,4911,ELECTRIC SERVICES,136.8588,467.5731,0.0006,93.6407,84.1856,8.7514,25.9314
RLA002B,RN103898771,PERMIAN TANK & MANUFACTURING INC,KILGORE PLANT,2015,RUSK,5,3443,FABRICATED PLATE WORK (BOILER SHOPS),0.0518,0.0631,0,0.7542,0.7542,0.0004,21.3264
RLA003C,RN104751201,ENBRIDGE G & P EAST TEXAS LP,HENDERSON GAS PLANT,2015,RUSK,5,1321,NATURAL GAS LIQUIDS,34.0261,90.5648,0,5.7374,5.4574,0.3972,49.5778
RLA004D,RN105246508,ETC TEXAS PIPELINE LTD,NEW MINDEN COMPRESSOR STATION,2015,RUSK,5,4922,NATURAL GAS TRANSMISSION,4.7653,21.4234,0,1.1178,1.1178,0.0658,2.2888
RLA005E,RN105616072,ENERGY TRANSFER FUEL LP,MCKNIGHT COMPRESSOR STATION,2015,RUSK,5,4922,NATURAL GAS TRANSMISSION,0.0065,0.0503,0,0.006,0.006,0.0004,0.6291
SA0005N,RN100217744,GEORGIA-PACIFIC WOOD PRODUCTS SOUTH LLC,PINELAND LUMBER OPERATIONS,2015,SABINE,10,2436,SOFTWOOD VENEER AND PLYWOOD,527.8512,80.738,0.0024,41.685,31.1871,1.7705,443.1723
SA0013O,RN100825454,GULF SOUTH PIPELINE COMPANY LP,MAGASCO COMPRESSOR STATION,2015,SABINE,10,1321,NATURAL GAS LIQUIDS,0,0,0,0.05,0.01,0,3.54
SC0007K,RN100542380,TEXAS EASTERN TRANSMISSION LP,HUNTSVILLE COMPRESSOR STATION,2015,SAN JACINTO,10,4922,NATURAL GAS TRANSMISSION,0.0027,0.0168,0,0.0007,0.0007,0.0003,2.3106
SCA003C,RN105295927,EAST TEXAS ELECTRIC COOPERATIVE INC,SAN JACINTO COUNTY PEAKING FACILITY,2015,SAN JACINTO,10,4911,ELECTRIC SERVICES,64.201,61.0155,0,27.2593,27.2593,1.2311,6.0879
SD0004F,RN102203445,GULF MARINE FABRICATORS INC,SOUTH YARD,2015,SAN PATRICIO,14,3441,FABRICATED STRUCTURAL METAL,2.298,10.664,0,6.074,3.113,0.706,12.1259
SD0012G,RN101623254,CHEMOURS COMPANY FC LLC,CHEMOURS COMPANY FC INGLESIDE PLANT,2015,SAN PATRICIO,14,2869,INDUSTRIAL ORGANIC CHEMICALS & NEC,6.2874,9.5974,0,1.7777,1.7395,0.2237,8.1517
SD0014C,RN101513406,GULF MARINE FABRICATORS INC,ARANSAS PASS SITE,2015,SAN PATRICIO,14,3441,FABRICATED STRUCTURAL METAL,3.446,19.24,0,21.519,8.789,1.058,49.8228
SD0022D,RN102594678,SOUTHCROSS GATHERING LTD,GREGORY PLANT,2015,SAN PATRICIO,14,1321,NATURAL GAS LIQUIDS,112.0465,100.1597,0,4.8591,4.8591,0.3474,41.6797
SD0037N,RN102318847,SHERWIN ALUMINA COMPANY LLC,SHERWIN ALUMINA PLANT,2015,SAN PATRICIO,14,2819,INDUSTRIAL INORGANIC CHEMICALS,148.7151,32.3801,0,124.7641,41.2472,13.6634,40.316
SD0047K,RN100222744,FLINT HILLS RESOURCES CORPUS CHRISTI LLC,INGLESIDE MARINE TERMINAL,2015,SAN PATRICIO,14,4226,SPECIAL WAREHOUSING AND STORAGE,15.4816,17.5529,0,1.5643,1.3598,0.0466,45.2087
SD0048I,RN100222678,ABRAXAS PETROLEUM CORPORATION,PORTILLA GAS PLANT,2015,SAN PATRICIO,14,1321,NATURAL GAS LIQUIDS,68.7985,44.7778,0,1.5053,1.5053,0.0293,3.9908
SD0083G,RN100222454,ABRAXAS PETROLEUM CORPORATION,WELDER TANK BATTERY,2015,SAN PATRICIO,14,1311,CRUDE PETROLEUM & NATURAL GAS,17.2181,37.8508,0,1.3067,1.3067,0.016,18.2834
SD0092F,RN100211176,OCCIDENTAL CHEMICAL CORPORATION,INGLESIDE PLANT,2015,SAN PATRICIO,14,2869,INDUSTRIAL ORGANIC CHEMICALS & NEC,100.1351,524.8439,0.004,101.4462,38.8672,2.2898,42.4926
SD0161L,RN102547957,GREGORY POWER PARTNERS LP,GREGORY POWER FACILITY,2015,SAN PATRICIO,14,4931,ELECTRIC AND OTHER SERVICES COMBINED,30.0596,499.3496,0.0012,133.0789,130.6565,9.3816,4.9218
SD0182D,RN102582392,CANTERA ENERGY LLC,EAST WHITE POINT PRODUCTION FACILITY,2015,SAN PATRICIO,14,1321,NATURAL GAS LIQUIDS,3.5825,59.01,0,0.01,0.01,0.001,10.2092
SD0184W,RN102905064,KIEWIT OFFSHORE SERVICES LTD,FABRICATION YARD,2015,SAN PATRICIO,14,3731,SHIP BUILDING AND REPAIRING,0,0,0,0.756,0.1174,0,33.0294
SDA007G,RN105835318,EOG RESOURCES INC,NUECES BAY STATE TRACT PRODUCTION FACILITY,2015,SAN PATRICIO,14,1311,CRUDE PETROLEUM & NATURAL GAS,4.7835,11.9159,0,0.0969,0.0969,0.0083,14.1777
SDA008H,RN104860358,XTO ENERGY INC,KNIPE GAS UNIT 1 TANK BATTERY,2015,SAN PATRICIO,14,1311,CRUDE PETROLEUM & NATURAL GAS,2.313,34.3806,0,0.0526,0.0526,0.0032,17.3209
SDA009I,RN106408628,XTO ENERGY INC,MCKAMEY TANK BATTERY 1,2015,SAN PATRICIO,14,1311,CRUDE PETROLEUM & NATURAL GAS,10.0595,6.8074,0,0.15,0.15,0.0093,11.9443
SDA010J,RN106224447,TPCO AMERICA CORPORATION,TPCO TEXAS MILL,2015,SAN PATRICIO,14,3312,BLAST FURNACES AND STEEL MILLS,1.429,1.704,0,0.129,0.129,0.0735,0.093
SF0036Q,RN102507308,TARGA MIDSTREAM SERVICES LLC,ELDORADO COMPRESSOR STATION,2015,SCHLEICHER,8,4922,NATURAL GAS TRANSMISSION,0,0,0,0,0,0,0
SG0006O,RN100226455,KINDER MORGAN PRODUCTION CO LLC,SACROC CO2 FACILITY,2015,SCURRY,3,1311,CRUDE PETROLEUM & NATURAL GAS,211.8841,136.7792,0,71.161,68.7486,58.1293,95.0974
SG0029C,RN102170966,KINDER MORGAN PRODUCTION CO LLC,SNYDER GAS PLANT,2015,SCURRY,3,1321,NATURAL GAS LIQUIDS,111.6277,122.9203,0,12.8203,12.8203,1.369,31.5809
SG0033L,RN100215128,SUNOCO PIPELINE LP,COLORADO CITY STATION,2015,SCURRY,3,4612,CRUDE PETROLEUM PIPE LINES,0,0,0,0,0,0,98.5115
SG0042K,RN102290087,CITY OF SNYDER,CITY OF SNYDER LANDFILL,2015,SCURRY,3,4953,REFUSE SYSTEMS,0,0,0,1.69,0.07,0,3.06
SH0003J,RN100229004,TARGA MIDSTREAM SERVICES LLC,SHACKELFORD PLANT,2015,SHACKELFORD,3,1321,NATURAL GAS LIQUIDS,52.006,64.089,0,2.492,2.492,0.101,36.7001
SI0034K,RN100217074,TEXAS EASTERN TRANSMISSION LP,JOAQUIN COMPRESSOR STATION,2015,SHELBY,10,4922,NATURAL GAS TRANSMISSION,4.1159,19.1922,0,1.0206,1.0206,0.0125,6.486
SIA005E,RN106051568,ENBRIDGE G & P EAST TEXAS LP,TENEHA STATION,2015,SHELBY,10,4922,NATURAL GAS TRANSMISSION,10.8676,10.2739,0,1.3737,0.9537,0.0252,15.1801
SJ0017E,RN100213396,ETC FIELD SERVICES LLC,HUDSON COMPRESSOR STATION,2015,SHERMAN,1,1311,CRUDE PETROLEUM & NATURAL GAS,35.1565,278.1078,0,2.6893,2.6893,0,7.2488
SJ0021N,RN100216720,DCP  MIDSTREAM LP,HUDSON BOOSTER,2015,SHERMAN,1,1311,CRUDE PETROLEUM & NATURAL GAS,66.3156,141.4684,0,3.5032,3.5032,0.0554,34.1041
SJ0024H,RN100214279,DCP  MIDSTREAM LP,TEX BOOSTER STATION,2015,SHERMAN,1,1311,CRUDE PETROLEUM & NATURAL GAS,240.5689,458.1237,0,7.3702,7.3702,0.0898,50.4634
SK0007T,RN102533171,GREENWOOD LANDFILL TX LP,GREENWOOD FARMS LANDFILL,2015,SMITH,5,4953,REFUSE SYSTEMS,0.0697,0.128,0,5.472,1.692,0.049,10.2069
SK0016S,RN101162774,TRANE US INC,TRANE RESIDENTIAL SOLUTIONS,2015,SMITH,5,3585,REFRIGERATION & HEATING EQUIPMENT,5.3745,5.9498,0,0.4863,0.4863,0.0384,25.3217
SK0022A,RN100222512,DELEK REFINING LTD,DELEK TYLER REFINERY,2015,SMITH,5,2911,PETROLEUM REFINING,343.9756,521.0788,0.0007,37.6755,17.3956,376.8212,397.5373
SK0041T,RN102679867,TYLER PIPE COMPANY,MCWANE INC,2015,SMITH,5,3321,GRAY & DUCTILE IRON FOUNDRIES,39.8459,23.0796,0.2265,172.0808,44.1022,15.7407,30.5295
SK0043P,RN100218361,HOOD FLEXIBLE PACKAGING CORPORATION,HOOD PACKAGING,2015,SMITH,5,2673,BAGS & PLASTICS & LAMINATED COAT,0.8571,1.0203,0,0.0776,0.0776,0.0061,61.2385
SK0115P,RN102154135,ASHCRAFT & SOUTHERN MARBLE CO INC,ASHCRAFT & SOUTHERN MARBLE,2015,SMITH,5,3299,NONMETALLIC MINERAL PRODUCTS,0,0,0,0.1539,0,0,1.3172
SK0146E,RN102386810,EASTMAN CHEMICAL COMPANY,TYLER TERMINAL,2015,SMITH,5,4789,TRANSPORTATION SERVICES & NEC,8.0254,4.5128,0,0.0644,0.0644,0.0358,30.2425
SK0346R,RN100218221,FLOWERS BAKING COMPANY OF TYLER LLC,FLOWERS BAKING CO OF TYLER,2015,SMITH,5,2051,BREAD & CAKE AND RELATED PRODUCTS,1.759,2.095,0,0.1721,0.1593,0.0126,100.1528
SK0504A,RN101948800,LINN OPERATING INC,PERRY COMMON POINT COMPRESSOR STATION,2015,SMITH,5,1311,CRUDE PETROLEUM & NATURAL GAS,14.1827,7.4108,0,0.3845,0.3845,0.0226,15.7156
SK0593V,RN102761145,LINN OPERATING INC,ARNOLD 2 1 CENTRAL PRODUCTION FACILITY,2015,SMITH,5,1311,CRUDE PETROLEUM & NATURAL GAS,15.1781,16.4021,0,0.4546,0.4546,0.0268,10.4692
SKA001A,RN104256185,ENBRIDGE G & P EAST TEXAS LP,SOUTHGATE DEHYDRATOR,2015,SMITH,5,4922,NATURAL GAS TRANSMISSION,0.0767,0.0913,0,0.0069,0.0069,0.0005,3.7109
SM0013C,RN102605623,ENTERPRISE HYDROCARBONS LP,DELMITA GAS PLANT,2015,STARR,15,1321,NATURAL GAS LIQUIDS,32.817,114.88,0,3.777,3.777,1.056,17.547
SM0033T,RN100224682,KINDER MORGAN TEJAS PIPELINE LLC,RIO GRANDE STATION,2015,STARR,15,1311,CRUDE PETROLEUM & NATURAL GAS,70.4093,43.7741,0,0.3925,0.3925,0.0239,10.7983
SM0034R,RN100949353,ENTERPRISE  PRODUCTS  OPERATING  LLC,FLORES COMPRESSOR STATION,2015,STARR,15,1311,CRUDE PETROLEUM & NATURAL GAS,11.498,11.526,0,1.274,1.274,0.864,10.963
SO0003G,RN100217538,CHEVRON USA INC,CONGER SALES FACILITY,2015,STERLING,8,1311,CRUDE PETROLEUM & NATURAL GAS,46.1881,46.0414,0,0.8189,0.8189,0.0927,26.9818
SO0007V,RN100212877,EQT PRODUCTION TEXAS LLC,CONGER GATHERING FACILITY,2015,STERLING,8,1311,CRUDE PETROLEUM & NATURAL GAS,44.084,50.412,0,0.9835,0.9835,1.1545,45.0828
SO0025T,RN102605409,TARGA MIDSTREAM SERVICES LLC,STERLING GAS PLANT,2015,STERLING,8,1321,NATURAL GAS LIQUIDS,83.215,121.6884,0,6.202,6.202,0.224,114.2708
SOA002B,RN106588601,LUCID ENERGY WESTEX LLC,SILVER PLANT,2015,STERLING,8,1311,CRUDE PETROLEUM & NATURAL GAS,22.554,81.9123,0,4.966,4.966,0.0655,52.7779
SQ0006B,RN102553898,DCP  MIDSTREAM LP,SONORA GAS PLANT,2015,SUTTON,8,1321,NATURAL GAS LIQUIDS,75.3371,553.3466,0,10.3488,10.3488,0.2653,117.0269
SQ0014C,RN100210624,ENTERPRISE HYDROCARBONS LP,SONORA GAS PLANT,2015,SUTTON,8,1321,NATURAL GAS LIQUIDS,31.028,42.229,0,5.107,5.107,0.164,30.504
SQ0031C,RN102569068,ENTERPRISE  PRODUCTS  OPERATING  LLC,SONORA COMPRESSOR STATION,2015,SUTTON,8,4922,NATURAL GAS TRANSMISSION,61.21,79.554,0,2.84,2.84,0.167,12.9465
SQ0032A,RN100215607,ENERVEST OPERATING LLC,SONORA COMPRESSOR STATION,2015,SUTTON,8,1311,CRUDE PETROLEUM & NATURAL GAS,69.5784,73.3274,0,0.0667,0.0667,0.0776,33.586
TA0009B,RN100218007,ALCON LABORATORIES INC,PHARMACEUTICAL,2015,TARRANT,4,2834,PHARMACEUTICAL PREPARATIONS,6.1202,17.4201,0,3.068,3.0678,0.8703,4.8041
TA0011O,RN100764349,OGDEN ALLIED AVIATION SERVICES,OGDEN ALLIED AVIATION BULK FUELS FACILITY,2015,TARRANT,4,5171,PETROLEUM BULK STATIONS & TERMINALS,0.0822,0.3636,0,0.0389,0.0289,0.0562,18.6688
TA0021L,RN100214949,NUSTAR LOGISTICS LP,GRAPEVINE PRODUCTS TERMINAL,2015,TARRANT,4,5171,PETROLEUM BULK STATIONS & TERMINALS,1.0157,0.1136,0,0,0,0,5.9797
TA0034C,RN100225739,EXPLORER PIPELINE CO,ARLINGTON STATION,2015,TARRANT,4,4613,REFINED PETROLEUM PIPELINES,0,0,0,0,0,0,6.5197
TA0038R,RN101340818,ASSOCIATED FIBERGLASS ENTERPRISES,ASSOCIATED FIBERGLASS ENTERPRISES,2015,TARRANT,4,3089,PLASTICS PRODUCTS & NEC,0,0,0,1.5965,1.5965,0,11.4677
TA0051C,RN102216819,BELL HELICOPTER TEXTRON INC,PLANT 5A,2015,TARRANT,4,3721,AIRCRAFT,5.7293,4.1377,0,0.5357,0.5357,0.2164,36.6517
TA0054T,RN100222488,BELL HELICOPTER TEXTRON INC,PLANT 1,2015,TARRANT,4,3721,AIRCRAFT,12.7289,14.7308,0,1.1297,1.1224,0.1117,44.8298
TA0079D,RN101224038,US DEPARTMENT OF THE  NAVY,NAVAL AIR STATION,2015,TARRANT,4,9711,NATIONAL SECURITY,10.5872,34.0938,0,2.1994,1.9425,3.0804,22.0433
TA0102K,RN101649317,MAGELLAN PIPELINE TERMINALS LP,MAGELLAN SOUTHLAKE TERMINAL,2015,TARRANT,4,4613,REFINED PETROLEUM PIPELINES,5.1673,2.5883,0,0,0,0.0039,36.2124
TA0142V,RN100221779,US VENTURE INC,US OIL FORT WORTH TERMINAL,2015,TARRANT,4,5171,PETROLEUM BULK STATIONS & TERMINALS,1.57,0.29,0,0,0,0.12,9.1309
TA0156K,RN100212356,LOCKHEED MARTIN CORPORATION,US AIR FORCE PLANT 4,2015,TARRANT,4,3721,AIRCRAFT,3.1743,7.8694,0,11.483,11.4764,1.9005,46.9366
TA0157I,RN102505963,GENERAL MOTORS CORP,ARLINGTON ASSEMBLY PLANT,2015,TARRANT,4,3711,MOTOR VEHICLES AND CAR BODIES,31.4255,49.6145,0,6.8332,5.1618,0.1892,404.0622
TA0172M,RN100219344,FORT DEARBORN CO,FORT DEARBORN FORT WORTH,2015,TARRANT,4,2752,COMMERCIAL PRINTING LITHOGRAPH,0.1943,0.2314,0,0.0176,0.0176,0.0014,41.4609
TA0175G,RN102096377,CHEVRON USA  INC,FORT WORTH TERMINAL,2015,TARRANT,4,5171,PETROLEUM BULK STATIONS & TERMINALS,4.176,1.6838,0.0001,0.066,0.066,0.0052,12.8126
TA0235N,RN102649399,MILLERCOORS LLC,FORT WORTH BREWERY,2015,TARRANT,4,2082,MALT BEVERAGES,12.2838,9.5263,0,1.9943,1.9872,0.157,90.4273
TA0236L,RN100225440,BALL METAL BEVERAGE CONTAINER CORP,BALL METAL BEVERAGE,2015,TARRANT,4,3411,METAL CANS,5.229,6.225,0,0.4893,0.4893,0.0373,39.9643
TA0273F,RN100699834,AKZO NOBEL SURFACE CHEMISTRY LLC,MORWET DETERGENT PLANT,2015,TARRANT,4,2899,CHEMICAL PREPARATIONS & NEC,8.6393,4.771,0,10.5391,10.5391,0.0875,12.6928
TA0274D,RN100236041,EMERGE ENERGY SERVICES LP,DIRECT FUELS EULESS TERMINAL,2015,TARRANT,4,5171,PETROLEUM BULK STATIONS & TERMINALS,3.8237,3.5219,0,0.211,0.2108,0.921,28.8647
TA0282E,RN100211291,PRINTPACK INC,PRINTPACK,2015,TARRANT,4,2671,PAPER COATED & LAMINATED PKG.,4.22,5.74,0,0.39,0.39,0.027,20.5814
TA0285V,RN102418563,TRINITYRAIL MAINTENANCE SERVICES INC,RAILCAR REPAIR DIV PLANT #25,2015,TARRANT,4,4789,TRANSPORTATION SERVICES & NEC,1.5073,1.3984,0,0.104,0.104,0.0089,26.2742
TA0328F,RN100757509,PARKER-HANNIFIN CORPORATION,STRATOFLEX DIVISION,2015,TARRANT,4,3492,FLUID POWER VALVES & HOSE FITTINGS,1.38,1.64,0,0.09,0.03,0.01,12.0142
TA0345F,RN100216548,MOTIVA ENTERPRISES LLC,FORT WORTH TERMINAL,2015,TARRANT,4,5171,PETROLEUM BULK STATIONS & TERMINALS,3.4483,1.3793,0,0.1164,0.1164,0,27.1942
TA0353G,RN102336906,HANDLEY POWER LLC,HANDLEY STEAM ELECTRIC STATION,2015,TARRANT,4,4911,ELECTRIC SERVICES,38.1961,60.8033,0.001,17.9225,17.9201,1.5132,13.569
